customer_id,city,signup_date,signup_year,signup_month,signup_month_name,signup_quarter
15752,Mumbai,2023-04-10,2023,4,April,Q2
15753,Delhi,2020-08-20,2020,8,August,Q3
15754,Mumbai,2020-04-22,2020,4,April,Q2
15755,Bangalore,2020-11-16,2020,11,November,Q4
15756,Mumbai,2019-03-09,2019,3,March,Q1
15757,Pune,2019-04-10,2019,4,April,Q2
15758,Bangalore,2019-06-02,2019,6,June,Q2
15759,Pune,2023-11-14,2023,11,November,Q4
15760,Mumbai,2023-10-08,2023,10,October,Q4
15761,Pune,2019-03-14,2019,3,March,Q1
15762,Mumbai,2023-02-22,2023,2,February,Q1
15763,Pune,2021-02-07,2021,2,February,Q1
15764,Pune,2023-08-05,2023,8,August,Q3
15765,Mumbai,2021-10-26,2021,10,October,Q4
15766,Mumbai,2022-07-08,2022,7,July,Q3
15767,Delhi,2022-07-09,2022,7,July,Q3
15768,Pune,2023-02-15,2023,2,February,Q1
15769,Pune,2019-07-26,2019,7,July,Q3
15770,Delhi,2023-07-23,2023,7,July,Q3
15771,Delhi,2022-12-25,2022,12,December,Q4
15772,Pune,2023-07-11,2023,7,July,Q3
15773,Delhi,2022-01-19,2022,1,January,Q1
15774,Mumbai,2023-05-06,2023,5,May,Q2
15775,Delhi,2022-01-30,2022,1,January,Q1
15776,Bangalore,2021-04-26,2021,4,April,Q2
15777,Pune,2021-09-08,2021,9,September,Q3
15778,Mumbai,2020-09-01,2020,9,September,Q3
15779,Delhi,2023-10-27,2023,10,October,Q4
15780,Bangalore,2022-09-16,2022,9,September,Q3
15781,Mumbai,2019-10-30,2019,10,October,Q4
15782,Mumbai,2019-08-04,2019,8,August,Q3
15783,Bangalore,2022-01-21,2022,1,January,Q1
15784,Mumbai,2023-05-01,2023,5,May,Q2
15785,Delhi,2022-02-17,2022,2,February,Q1
15786,Mumbai,2022-07-09,2022,7,July,Q3
15787,Delhi,2019-12-02,2019,12,December,Q4
15788,Bangalore,2022-06-23,2022,6,June,Q2
15789,Delhi,2019-07-27,2019,7,July,Q3
15790,Delhi,2019-07-03,2019,7,July,Q3
15791,Mumbai,2021-01-15,2021,1,January,Q1
15792,Bangalore,2021-04-13,2021,4,April,Q2
15793,Delhi,2022-06-09,2022,6,June,Q2
15794,Mumbai,2019-01-15,2019,1,January,Q1
15795,Pune,2020-02-23,2020,2,February,Q1
15796,Mumbai,2023-05-27,2023,5,May,Q2
15797,Mumbai,2022-12-24,2022,12,December,Q4
15798,Pune,2023-09-20,2023,9,September,Q3
15799,Bangalore,2022-02-16,2022,2,February,Q1
15800,Delhi,2019-01-17,2019,1,January,Q1
15801,Pune,2021-04-28,2021,4,April,Q2
15802,Mumbai,2020-03-25,2020,3,March,Q1
15803,Delhi,2021-07-22,2021,7,July,Q3
15804,Bangalore,2021-09-01,2021,9,September,Q3
15805,Bangalore,2022-06-10,2022,6,June,Q2
15806,Pune,2023-10-12,2023,10,October,Q4
15807,Delhi,2019-11-21,2019,11,November,Q4
15808,Mumbai,2019-01-20,2019,1,January,Q1
15809,Mumbai,2021-11-05,2021,11,November,Q4
15810,Bangalore,2021-10-20,2021,10,October,Q4
15811,Pune,2019-02-12,2019,2,February,Q1
15812,Pune,2021-07-19,2021,7,July,Q3
15813,Bangalore,2022-10-10,2022,10,October,Q4
15814,Bangalore,2021-09-25,2021,9,September,Q3
15815,Mumbai,2019-02-02,2019,2,February,Q1
15816,Bangalore,2021-08-25,2021,8,August,Q3
15817,Mumbai,2020-06-19,2020,6,June,Q2
15818,Bangalore,2021-07-21,2021,7,July,Q3
15819,Bangalore,2022-01-17,2022,1,January,Q1
15820,Bangalore,2023-05-01,2023,5,May,Q2
15821,Pune,2021-03-08,2021,3,March,Q1
15822,Mumbai,2021-09-29,2021,9,September,Q3
15823,Pune,2023-06-03,2023,6,June,Q2
15824,Delhi,2019-05-20,2019,5,May,Q2
15825,Pune,2019-03-21,2019,3,March,Q1
15826,Bangalore,2021-08-28,2021,8,August,Q3
15827,Delhi,2021-10-13,2021,10,October,Q4
15828,Delhi,2019-03-06,2019,3,March,Q1
15829,Delhi,2019-12-25,2019,12,December,Q4
15830,Delhi,2021-04-20,2021,4,April,Q2
15831,Mumbai,2019-03-20,2019,3,March,Q1
15832,Bangalore,2023-06-18,2023,6,June,Q2
15833,Delhi,2023-05-07,2023,5,May,Q2
15834,Pune,2021-11-05,2021,11,November,Q4
15835,Delhi,2023-09-18,2023,9,September,Q3
15836,Bangalore,2020-11-18,2020,11,November,Q4
15837,Pune,2019-08-16,2019,8,August,Q3
15838,Pune,2022-03-16,2022,3,March,Q1
15839,Delhi,2020-01-27,2020,1,January,Q1
15840,Pune,2020-05-14,2020,5,May,Q2
15841,Bangalore,2022-09-23,2022,9,September,Q3
15842,Mumbai,2019-04-10,2019,4,April,Q2
15843,Pune,2023-05-21,2023,5,May,Q2
15844,Pune,2019-06-09,2019,6,June,Q2
15845,Mumbai,2019-07-17,2019,7,July,Q3
15846,Mumbai,2019-08-14,2019,8,August,Q3
15847,Pune,2020-04-01,2020,4,April,Q2
15848,Pune,2021-12-17,2021,12,December,Q4
15849,Pune,2021-07-03,2021,7,July,Q3
15850,Mumbai,2020-02-15,2020,2,February,Q1
15851,Pune,2021-03-16,2021,3,March,Q1
15852,Mumbai,2022-04-20,2022,4,April,Q2
15853,Mumbai,2021-09-24,2021,9,September,Q3
15854,Delhi,2019-12-24,2019,12,December,Q4
15855,Pune,2023-11-12,2023,11,November,Q4
15856,Delhi,2019-12-15,2019,12,December,Q4
15857,Mumbai,2021-05-22,2021,5,May,Q2
15858,Delhi,2023-12-18,2023,12,December,Q4
15859,Pune,2020-03-18,2020,3,March,Q1
15860,Delhi,2021-09-22,2021,9,September,Q3
15861,Bangalore,2022-04-13,2022,4,April,Q2
15862,Pune,2022-08-15,2022,8,August,Q3
15863,Bangalore,2022-06-23,2022,6,June,Q2
15864,Mumbai,2019-10-20,2019,10,October,Q4
15865,Mumbai,2019-12-03,2019,12,December,Q4
15866,Delhi,2021-12-11,2021,12,December,Q4
15867,Delhi,2021-10-17,2021,10,October,Q4
15868,Pune,2023-09-12,2023,9,September,Q3
15869,Bangalore,2023-08-17,2023,8,August,Q3
15870,Pune,2022-02-08,2022,2,February,Q1
15871,Pune,2019-12-29,2019,12,December,Q4
15872,Delhi,2022-06-06,2022,6,June,Q2
15873,Mumbai,2023-06-12,2023,6,June,Q2
15874,Bangalore,2021-07-25,2021,7,July,Q3
15875,Pune,2022-03-02,2022,3,March,Q1
15876,Pune,2022-12-29,2022,12,December,Q4
15877,Mumbai,2020-12-07,2020,12,December,Q4
15878,Mumbai,2019-05-25,2019,5,May,Q2
15879,Mumbai,2019-02-16,2019,2,February,Q1
15880,Mumbai,2020-05-01,2020,5,May,Q2
15881,Pune,2019-12-25,2019,12,December,Q4
15882,Mumbai,2020-12-13,2020,12,December,Q4
15883,Pune,2019-03-21,2019,3,March,Q1
15884,Pune,2020-01-21,2020,1,January,Q1
15885,Mumbai,2022-05-24,2022,5,May,Q2
15886,Delhi,2020-12-02,2020,12,December,Q4
15887,Pune,2022-02-04,2022,2,February,Q1
15888,Mumbai,2022-07-08,2022,7,July,Q3
15889,Bangalore,2022-12-07,2022,12,December,Q4
15890,Pune,2020-08-13,2020,8,August,Q3
15891,Bangalore,2019-10-12,2019,10,October,Q4
15892,Bangalore,2022-08-29,2022,8,August,Q3
15893,Delhi,2022-05-02,2022,5,May,Q2
15894,Delhi,2023-06-20,2023,6,June,Q2
15895,Pune,2022-11-11,2022,11,November,Q4
15896,Mumbai,2022-02-06,2022,2,February,Q1
15897,Delhi,2020-12-19,2020,12,December,Q4
15898,Bangalore,2019-08-28,2019,8,August,Q3
15899,Bangalore,2021-11-30,2021,11,November,Q4
15900,Mumbai,2023-06-17,2023,6,June,Q2
15901,Pune,2023-06-12,2023,6,June,Q2
15902,Bangalore,2021-02-06,2021,2,February,Q1
15903,Bangalore,2020-08-03,2020,8,August,Q3
15904,Pune,2019-10-06,2019,10,October,Q4
15905,Bangalore,2022-09-23,2022,9,September,Q3
15906,Mumbai,2019-08-05,2019,8,August,Q3
15907,Bangalore,2022-09-24,2022,9,September,Q3
15908,Delhi,2022-06-05,2022,6,June,Q2
15909,Mumbai,2023-11-22,2023,11,November,Q4
15910,Bangalore,2021-07-28,2021,7,July,Q3
15911,Delhi,2020-11-21,2020,11,November,Q4
15912,Bangalore,2019-01-13,2019,1,January,Q1
15913,Delhi,2023-12-16,2023,12,December,Q4
15914,Delhi,2021-12-19,2021,12,December,Q4
15915,Mumbai,2019-07-04,2019,7,July,Q3
15916,Pune,2022-08-01,2022,8,August,Q3
15917,Mumbai,2020-06-14,2020,6,June,Q2
15918,Delhi,2020-04-17,2020,4,April,Q2
15919,Delhi,2021-03-05,2021,3,March,Q1
15920,Mumbai,2020-12-31,2020,12,December,Q4
15921,Pune,2019-10-13,2019,10,October,Q4
15922,Delhi,2023-11-30,2023,11,November,Q4
15923,Bangalore,2020-05-20,2020,5,May,Q2
15924,Mumbai,2022-10-22,2022,10,October,Q4
15925,Bangalore,2020-07-29,2020,7,July,Q3
15926,Delhi,2021-01-08,2021,1,January,Q1
15927,Mumbai,2019-08-14,2019,8,August,Q3
15928,Mumbai,2023-10-08,2023,10,October,Q4
15929,Pune,2023-03-23,2023,3,March,Q1
15930,Bangalore,2019-07-27,2019,7,July,Q3
15931,Bangalore,2020-09-08,2020,9,September,Q3
15932,Bangalore,2023-02-18,2023,2,February,Q1
15933,Mumbai,2019-06-27,2019,6,June,Q2
15934,Pune,2019-02-26,2019,2,February,Q1
15935,Pune,2020-02-17,2020,2,February,Q1
15936,Bangalore,2023-07-16,2023,7,July,Q3
15937,Mumbai,2019-12-22,2019,12,December,Q4
15938,Bangalore,2019-01-27,2019,1,January,Q1
15939,Bangalore,2020-05-19,2020,5,May,Q2
15940,Pune,2019-03-04,2019,3,March,Q1
15941,Bangalore,2022-09-12,2022,9,September,Q3
15942,Pune,2023-11-02,2023,11,November,Q4
15943,Delhi,2019-09-30,2019,9,September,Q3
15944,Bangalore,2019-08-07,2019,8,August,Q3
15945,Mumbai,2021-12-14,2021,12,December,Q4
15946,Bangalore,2019-05-27,2019,5,May,Q2
15947,Bangalore,2020-05-14,2020,5,May,Q2
15948,Mumbai,2020-10-14,2020,10,October,Q4
15949,Mumbai,2023-01-23,2023,1,January,Q1
15950,Mumbai,2019-09-29,2019,9,September,Q3
15951,Bangalore,2020-11-22,2020,11,November,Q4
15952,Mumbai,2023-10-12,2023,10,October,Q4
15953,Mumbai,2022-02-12,2022,2,February,Q1
15954,Pune,2021-11-12,2021,11,November,Q4
15955,Delhi,2020-06-05,2020,6,June,Q2
15956,Delhi,2020-10-29,2020,10,October,Q4
15957,Mumbai,2022-03-25,2022,3,March,Q1
15958,Bangalore,2022-09-29,2022,9,September,Q3
15959,Mumbai,2020-07-24,2020,7,July,Q3
15960,Mumbai,2022-03-20,2022,3,March,Q1
15961,Mumbai,2019-03-24,2019,3,March,Q1
15962,Mumbai,2019-02-23,2019,2,February,Q1
15963,Bangalore,2020-10-28,2020,10,October,Q4
15964,Pune,2021-04-01,2021,4,April,Q2
15965,Mumbai,2022-10-15,2022,10,October,Q4
15966,Bangalore,2021-05-05,2021,5,May,Q2
15967,Mumbai,2022-09-24,2022,9,September,Q3
15968,Pune,2021-05-20,2021,5,May,Q2
15969,Pune,2021-12-25,2021,12,December,Q4
15970,Pune,2019-09-24,2019,9,September,Q3
15971,Pune,2020-02-07,2020,2,February,Q1
15972,Pune,2021-05-09,2021,5,May,Q2
15973,Bangalore,2022-12-18,2022,12,December,Q4
15974,Pune,2019-12-16,2019,12,December,Q4
15975,Delhi,2021-06-25,2021,6,June,Q2
15976,Delhi,2022-04-05,2022,4,April,Q2
15977,Delhi,2020-12-03,2020,12,December,Q4
15978,Pune,2020-06-05,2020,6,June,Q2
15979,Delhi,2020-04-03,2020,4,April,Q2
15980,Mumbai,2019-11-10,2019,11,November,Q4
15981,Delhi,2019-07-16,2019,7,July,Q3
15982,Bangalore,2021-06-10,2021,6,June,Q2
15983,Mumbai,2021-06-02,2021,6,June,Q2
15984,Delhi,2022-09-13,2022,9,September,Q3
15985,Mumbai,2019-11-08,2019,11,November,Q4
15986,Delhi,2022-03-27,2022,3,March,Q1
15987,Mumbai,2021-02-04,2021,2,February,Q1
15988,Pune,2019-04-01,2019,4,April,Q2
15989,Bangalore,2023-01-12,2023,1,January,Q1
15990,Bangalore,2022-03-06,2022,3,March,Q1
15991,Mumbai,2022-12-25,2022,12,December,Q4
15992,Delhi,2022-07-04,2022,7,July,Q3
15993,Pune,2020-01-08,2020,1,January,Q1
15994,Mumbai,2022-09-09,2022,9,September,Q3
15995,Mumbai,2021-04-08,2021,4,April,Q2
15996,Pune,2019-11-08,2019,11,November,Q4
15997,Mumbai,2021-06-23,2021,6,June,Q2
15998,Delhi,2020-11-07,2020,11,November,Q4
15999,Delhi,2019-10-16,2019,10,October,Q4
16000,Mumbai,2019-03-05,2019,3,March,Q1
16001,Delhi,2020-04-07,2020,4,April,Q2
16002,Bangalore,2022-04-12,2022,4,April,Q2
16003,Pune,2021-05-10,2021,5,May,Q2
16004,Pune,2022-10-06,2022,10,October,Q4
16005,Bangalore,2020-06-10,2020,6,June,Q2
16006,Mumbai,2023-01-14,2023,1,January,Q1
16007,Pune,2023-02-12,2023,2,February,Q1
16008,Delhi,2019-10-23,2019,10,October,Q4
16009,Bangalore,2023-05-17,2023,5,May,Q2
16010,Bangalore,2023-09-09,2023,9,September,Q3
16011,Mumbai,2023-01-08,2023,1,January,Q1
16012,Bangalore,2019-08-22,2019,8,August,Q3
16013,Pune,2019-08-09,2019,8,August,Q3
16014,Pune,2019-12-25,2019,12,December,Q4
16015,Bangalore,2019-02-18,2019,2,February,Q1
16016,Delhi,2023-09-10,2023,9,September,Q3
16017,Pune,2021-11-01,2021,11,November,Q4
16018,Delhi,2023-11-29,2023,11,November,Q4
16019,Pune,2020-03-10,2020,3,March,Q1
16020,Bangalore,2021-03-27,2021,3,March,Q1
16021,Pune,2022-07-13,2022,7,July,Q3
16022,Mumbai,2023-02-10,2023,2,February,Q1
16023,Pune,2023-06-22,2023,6,June,Q2
16024,Pune,2022-02-01,2022,2,February,Q1
16025,Delhi,2021-08-20,2021,8,August,Q3
16026,Delhi,2023-04-21,2023,4,April,Q2
16027,Mumbai,2022-08-07,2022,8,August,Q3
16028,Delhi,2019-03-19,2019,3,March,Q1
16029,Bangalore,2019-09-26,2019,9,September,Q3
16030,Pune,2020-06-02,2020,6,June,Q2
16031,Pune,2021-04-23,2021,4,April,Q2
16032,Bangalore,2020-06-03,2020,6,June,Q2
16033,Bangalore,2020-07-19,2020,7,July,Q3
16034,Bangalore,2023-04-18,2023,4,April,Q2
16035,Mumbai,2020-03-29,2020,3,March,Q1
16036,Pune,2020-01-09,2020,1,January,Q1
16037,Pune,2023-03-20,2023,3,March,Q1
16038,Bangalore,2023-06-22,2023,6,June,Q2
16039,Pune,2021-09-18,2021,9,September,Q3
16040,Mumbai,2023-03-11,2023,3,March,Q1
16041,Delhi,2022-01-11,2022,1,January,Q1
16042,Bangalore,2020-06-08,2020,6,June,Q2
16043,Pune,2022-03-04,2022,3,March,Q1
16044,Mumbai,2019-10-04,2019,10,October,Q4
16045,Mumbai,2019-07-19,2019,7,July,Q3
16046,Pune,2022-08-19,2022,8,August,Q3
16047,Pune,2022-07-03,2022,7,July,Q3
16048,Mumbai,2023-06-08,2023,6,June,Q2
16049,Delhi,2023-05-26,2023,5,May,Q2
16050,Mumbai,2021-12-06,2021,12,December,Q4
16051,Pune,2019-09-04,2019,9,September,Q3
16052,Bangalore,2020-09-08,2020,9,September,Q3
16053,Bangalore,2019-09-23,2019,9,September,Q3
16054,Delhi,2019-03-08,2019,3,March,Q1
16055,Delhi,2022-08-22,2022,8,August,Q3
16056,Mumbai,2023-11-05,2023,11,November,Q4
16057,Delhi,2023-12-20,2023,12,December,Q4
16058,Delhi,2019-05-13,2019,5,May,Q2
16059,Delhi,2022-11-23,2022,11,November,Q4
16060,Bangalore,2019-04-14,2019,4,April,Q2
16061,Mumbai,2023-07-23,2023,7,July,Q3
16062,Delhi,2021-01-20,2021,1,January,Q1
16063,Mumbai,2020-07-18,2020,7,July,Q3
16064,Pune,2020-01-26,2020,1,January,Q1
16065,Mumbai,2022-04-04,2022,4,April,Q2
16066,Delhi,2020-02-25,2020,2,February,Q1
16067,Pune,2020-02-17,2020,2,February,Q1
16068,Bangalore,2021-07-18,2021,7,July,Q3
16069,Mumbai,2022-04-14,2022,4,April,Q2
16070,Bangalore,2020-01-29,2020,1,January,Q1
16071,Pune,2020-06-17,2020,6,June,Q2
16072,Bangalore,2020-05-09,2020,5,May,Q2
16073,Bangalore,2023-06-06,2023,6,June,Q2
16074,Mumbai,2019-07-09,2019,7,July,Q3
16075,Bangalore,2021-09-02,2021,9,September,Q3
16076,Delhi,2021-08-26,2021,8,August,Q3
16077,Pune,2023-02-18,2023,2,February,Q1
16078,Bangalore,2022-11-04,2022,11,November,Q4
16079,Pune,2019-07-27,2019,7,July,Q3
16080,Bangalore,2020-07-28,2020,7,July,Q3
16081,Delhi,2021-04-10,2021,4,April,Q2
16082,Pune,2021-08-15,2021,8,August,Q3
16083,Mumbai,2022-06-11,2022,6,June,Q2
16084,Pune,2020-02-11,2020,2,February,Q1
16085,Mumbai,2020-10-01,2020,10,October,Q4
16086,Pune,2023-12-04,2023,12,December,Q4
16087,Mumbai,2021-09-04,2021,9,September,Q3
16088,Pune,2020-03-13,2020,3,March,Q1
16089,Mumbai,2019-01-08,2019,1,January,Q1
16090,Bangalore,2019-11-06,2019,11,November,Q4
16091,Delhi,2022-06-09,2022,6,June,Q2
16092,Pune,2021-04-05,2021,4,April,Q2
16093,Bangalore,2019-10-01,2019,10,October,Q4
16094,Delhi,2021-10-23,2021,10,October,Q4
16095,Pune,2021-01-21,2021,1,January,Q1
16096,Bangalore,2019-01-05,2019,1,January,Q1
16097,Mumbai,2023-12-10,2023,12,December,Q4
16098,Bangalore,2021-09-08,2021,9,September,Q3
16099,Mumbai,2022-12-26,2022,12,December,Q4
16100,Mumbai,2019-05-29,2019,5,May,Q2
16101,Pune,2023-10-28,2023,10,October,Q4
16102,Pune,2019-01-02,2019,1,January,Q1
16103,Pune,2022-08-17,2022,8,August,Q3
16104,Bangalore,2023-10-30,2023,10,October,Q4
16105,Mumbai,2021-03-01,2021,3,March,Q1
16106,Pune,2023-11-22,2023,11,November,Q4
16107,Bangalore,2022-11-18,2022,11,November,Q4
16108,Delhi,2020-07-30,2020,7,July,Q3
16109,Delhi,2022-02-20,2022,2,February,Q1
16110,Bangalore,2023-12-08,2023,12,December,Q4
16111,Delhi,2021-09-01,2021,9,September,Q3
16112,Bangalore,2019-03-20,2019,3,March,Q1
16113,Pune,2021-06-15,2021,6,June,Q2
16114,Delhi,2019-08-20,2019,8,August,Q3
16115,Mumbai,2023-11-04,2023,11,November,Q4
16116,Mumbai,2019-10-01,2019,10,October,Q4
16117,Bangalore,2023-07-22,2023,7,July,Q3
16118,Bangalore,2023-04-24,2023,4,April,Q2
16119,Mumbai,2020-09-25,2020,9,September,Q3
16120,Delhi,2020-07-28,2020,7,July,Q3
16121,Pune,2020-06-27,2020,6,June,Q2
16122,Mumbai,2021-08-22,2021,8,August,Q3
16123,Mumbai,2022-08-19,2022,8,August,Q3
16124,Pune,2019-08-03,2019,8,August,Q3
16125,Bangalore,2022-12-20,2022,12,December,Q4
16126,Mumbai,2021-11-18,2021,11,November,Q4
16127,Delhi,2023-10-10,2023,10,October,Q4
16128,Mumbai,2021-05-25,2021,5,May,Q2
16129,Delhi,2020-09-19,2020,9,September,Q3
16130,Bangalore,2019-07-22,2019,7,July,Q3
16131,Bangalore,2019-02-12,2019,2,February,Q1
16132,Bangalore,2022-07-30,2022,7,July,Q3
16133,Bangalore,2020-05-25,2020,5,May,Q2
16134,Pune,2023-09-24,2023,9,September,Q3
16135,Pune,2022-11-18,2022,11,November,Q4
16136,Bangalore,2022-10-13,2022,10,October,Q4
16137,Delhi,2022-11-19,2022,11,November,Q4
16138,Mumbai,2019-10-29,2019,10,October,Q4
16139,Delhi,2021-03-23,2021,3,March,Q1
16140,Mumbai,2020-12-15,2020,12,December,Q4
16141,Mumbai,2020-11-09,2020,11,November,Q4
16142,Pune,2019-07-15,2019,7,July,Q3
16143,Mumbai,2019-08-10,2019,8,August,Q3
16144,Delhi,2019-03-26,2019,3,March,Q1
16145,Pune,2019-07-03,2019,7,July,Q3
16146,Delhi,2023-02-16,2023,2,February,Q1
16147,Pune,2021-12-15,2021,12,December,Q4
16148,Delhi,2023-09-09,2023,9,September,Q3
16149,Delhi,2020-12-05,2020,12,December,Q4
16150,Mumbai,2022-04-16,2022,4,April,Q2
16151,Delhi,2022-02-19,2022,2,February,Q1
16152,Mumbai,2022-02-09,2022,2,February,Q1
16153,Bangalore,2023-03-20,2023,3,March,Q1
16154,Pune,2019-04-30,2019,4,April,Q2
16155,Delhi,2022-06-08,2022,6,June,Q2
16156,Mumbai,2019-04-09,2019,4,April,Q2
16157,Pune,2022-04-18,2022,4,April,Q2
16158,Delhi,2022-03-06,2022,3,March,Q1
16159,Mumbai,2021-07-06,2021,7,July,Q3
16160,Delhi,2020-12-11,2020,12,December,Q4
16161,Pune,2020-03-11,2020,3,March,Q1
16162,Bangalore,2019-06-24,2019,6,June,Q2
16163,Mumbai,2023-12-26,2023,12,December,Q4
16164,Bangalore,2022-01-31,2022,1,January,Q1
16165,Delhi,2021-05-07,2021,5,May,Q2
16166,Delhi,2019-12-03,2019,12,December,Q4
16167,Mumbai,2023-10-23,2023,10,October,Q4
16168,Delhi,2022-01-18,2022,1,January,Q1
16169,Mumbai,2020-10-05,2020,10,October,Q4
16170,Pune,2021-01-23,2021,1,January,Q1
16171,Bangalore,2020-03-13,2020,3,March,Q1
16172,Pune,2021-10-14,2021,10,October,Q4
16173,Delhi,2019-06-13,2019,6,June,Q2
16174,Bangalore,2019-12-25,2019,12,December,Q4
16175,Pune,2020-01-28,2020,1,January,Q1
16176,Delhi,2021-10-26,2021,10,October,Q4
16177,Mumbai,2019-01-25,2019,1,January,Q1
16178,Mumbai,2022-12-01,2022,12,December,Q4
16179,Mumbai,2023-11-05,2023,11,November,Q4
16180,Bangalore,2023-04-19,2023,4,April,Q2
16181,Delhi,2022-08-07,2022,8,August,Q3
16182,Bangalore,2023-11-19,2023,11,November,Q4
16183,Pune,2019-05-27,2019,5,May,Q2
16184,Pune,2022-03-31,2022,3,March,Q1
16185,Bangalore,2019-07-18,2019,7,July,Q3
16186,Bangalore,2020-12-09,2020,12,December,Q4
16187,Bangalore,2019-12-29,2019,12,December,Q4
16188,Delhi,2023-03-28,2023,3,March,Q1
16189,Mumbai,2021-02-15,2021,2,February,Q1
16190,Pune,2019-01-19,2019,1,January,Q1
16191,Mumbai,2023-05-29,2023,5,May,Q2
16192,Delhi,2023-12-10,2023,12,December,Q4
16193,Pune,2020-12-11,2020,12,December,Q4
16194,Bangalore,2020-05-10,2020,5,May,Q2
16195,Delhi,2021-01-10,2021,1,January,Q1
16196,Mumbai,2021-11-03,2021,11,November,Q4
16197,Pune,2021-01-27,2021,1,January,Q1
16198,Bangalore,2021-07-15,2021,7,July,Q3
16199,Pune,2020-09-03,2020,9,September,Q3
16200,Bangalore,2020-11-19,2020,11,November,Q4
16201,Pune,2022-08-07,2022,8,August,Q3
16202,Delhi,2020-07-24,2020,7,July,Q3
16203,Pune,2021-02-13,2021,2,February,Q1
16204,Bangalore,2020-05-13,2020,5,May,Q2
16205,Bangalore,2020-12-29,2020,12,December,Q4
16206,Bangalore,2022-12-24,2022,12,December,Q4
16207,Pune,2023-04-10,2023,4,April,Q2
16208,Delhi,2021-02-09,2021,2,February,Q1
16209,Pune,2020-05-23,2020,5,May,Q2
16210,Pune,2020-04-29,2020,4,April,Q2
16211,Bangalore,2022-06-17,2022,6,June,Q2
16212,Mumbai,2019-12-28,2019,12,December,Q4
16213,Bangalore,2023-12-11,2023,12,December,Q4
16214,Pune,2020-03-20,2020,3,March,Q1
16215,Delhi,2019-06-16,2019,6,June,Q2
16216,Delhi,2023-09-19,2023,9,September,Q3
16217,Pune,2020-02-08,2020,2,February,Q1
16218,Pune,2023-08-14,2023,8,August,Q3
16219,Mumbai,2023-10-30,2023,10,October,Q4
16220,Bangalore,2020-07-17,2020,7,July,Q3
16221,Delhi,2022-05-19,2022,5,May,Q2
16222,Bangalore,2023-10-30,2023,10,October,Q4
16223,Mumbai,2019-11-20,2019,11,November,Q4
16224,Bangalore,2023-07-13,2023,7,July,Q3
16225,Bangalore,2022-02-11,2022,2,February,Q1
16226,Delhi,2022-11-12,2022,11,November,Q4
16227,Bangalore,2019-12-20,2019,12,December,Q4
16228,Pune,2023-11-20,2023,11,November,Q4
16229,Bangalore,2022-05-20,2022,5,May,Q2
16230,Pune,2022-07-06,2022,7,July,Q3
16231,Bangalore,2023-02-03,2023,2,February,Q1
16232,Mumbai,2020-03-11,2020,3,March,Q1
16233,Pune,2019-04-18,2019,4,April,Q2
16234,Delhi,2019-03-13,2019,3,March,Q1
16235,Pune,2023-07-06,2023,7,July,Q3
16236,Mumbai,2019-02-11,2019,2,February,Q1
16237,Bangalore,2022-09-17,2022,9,September,Q3
16238,Pune,2023-01-03,2023,1,January,Q1
16239,Bangalore,2023-11-28,2023,11,November,Q4
16240,Bangalore,2023-09-23,2023,9,September,Q3
16241,Pune,2019-04-29,2019,4,April,Q2
16242,Delhi,2023-01-15,2023,1,January,Q1
16243,Mumbai,2023-07-24,2023,7,July,Q3
16244,Pune,2019-10-02,2019,10,October,Q4
16245,Bangalore,2022-06-18,2022,6,June,Q2
16246,Mumbai,2019-10-12,2019,10,October,Q4
16247,Mumbai,2021-03-04,2021,3,March,Q1
16248,Bangalore,2022-09-20,2022,9,September,Q3
16249,Mumbai,2020-12-11,2020,12,December,Q4
16250,Mumbai,2022-10-28,2022,10,October,Q4
16251,Mumbai,2023-12-20,2023,12,December,Q4
16252,Mumbai,2023-02-26,2023,2,February,Q1
16253,Bangalore,2019-12-06,2019,12,December,Q4
16254,Pune,2022-06-07,2022,6,June,Q2
16255,Bangalore,2021-12-20,2021,12,December,Q4
16256,Pune,2019-04-12,2019,4,April,Q2
16257,Pune,2019-03-15,2019,3,March,Q1
16258,Mumbai,2019-12-17,2019,12,December,Q4
16259,Delhi,2023-09-27,2023,9,September,Q3
16260,Mumbai,2021-08-11,2021,8,August,Q3
16261,Mumbai,2020-12-03,2020,12,December,Q4
16262,Mumbai,2023-08-12,2023,8,August,Q3
16263,Pune,2020-11-02,2020,11,November,Q4
16264,Pune,2022-07-22,2022,7,July,Q3
16265,Bangalore,2019-08-16,2019,8,August,Q3
16266,Bangalore,2022-05-30,2022,5,May,Q2
16267,Mumbai,2022-08-29,2022,8,August,Q3
16268,Mumbai,2021-08-02,2021,8,August,Q3
16269,Pune,2020-03-30,2020,3,March,Q1
16270,Delhi,2023-09-11,2023,9,September,Q3
16271,Delhi,2022-06-28,2022,6,June,Q2
16272,Mumbai,2019-02-08,2019,2,February,Q1
16273,Delhi,2020-01-17,2020,1,January,Q1
16274,Pune,2023-03-09,2023,3,March,Q1
16275,Delhi,2021-07-11,2021,7,July,Q3
16276,Mumbai,2023-07-11,2023,7,July,Q3
16277,Pune,2020-10-11,2020,10,October,Q4
16278,Pune,2021-05-13,2021,5,May,Q2
16279,Delhi,2020-04-12,2020,4,April,Q2
16280,Mumbai,2023-04-14,2023,4,April,Q2
16281,Bangalore,2019-11-04,2019,11,November,Q4
16282,Delhi,2020-06-30,2020,6,June,Q2
