order_id,customer_id,store_id,order_date,promotion_id,order_year,order_quarter,order_month,order_month_name,order_day,order_day_name,is_weekend
69716,34438,63,2022-10-08,22,2022,Q4,10,October,8,Saturday,True
69717,15613,74,2022-02-24,31,2022,Q1,2,February,24,Thursday,False
69718,5333,83,2021-07-21,18,2021,Q3,7,July,21,Wednesday,False
69719,19559,86,2023-02-07,3,2023,Q1,2,February,7,Tuesday,False
69720,25275,57,2020-08-19,16,2020,Q3,8,August,19,Wednesday,False
69721,16491,35,2020-11-26,44,2020,Q4,11,November,26,Thursday,False
69722,23677,53,2020-10-10,21,2020,Q4,10,October,10,Saturday,True
69723,41611,67,2023-02-12,21,2023,Q1,2,February,12,Sunday,True
69724,15123,65,2021-04-07,13,2021,Q2,4,April,7,Wednesday,False
69725,13078,67,2020-07-09,31,2020,Q3,7,July,9,Thursday,False
69726,38392,42,2022-06-27,4,2022,Q2,6,June,27,Monday,False
69727,17596,38,2021-08-15,4,2021,Q3,8,August,15,Sunday,True
69728,9210,44,2020-03-29,40,2020,Q1,3,March,29,Sunday,True
69729,44583,94,2020-12-02,34,2020,Q4,12,December,2,Wednesday,False
69730,45771,1,2020-11-24,14,2020,Q4,11,November,24,Tuesday,False
69731,24563,19,2023-08-30,28,2023,Q3,8,August,30,Wednesday,False
69732,18393,100,2023-02-14,9,2023,Q1,2,February,14,Tuesday,False
69733,37207,54,2020-06-13,8,2020,Q2,6,June,13,Saturday,True
69734,29466,45,2023-01-06,1,2023,Q1,1,January,6,Friday,False
69735,10055,19,2020-03-01,42,2020,Q1,3,March,1,Sunday,True
69736,15320,17,2020-03-27,47,2020,Q1,3,March,27,Friday,False
69737,45841,34,2022-08-18,19,2022,Q3,8,August,18,Thursday,False
69738,43239,47,2022-04-19,34,2022,Q2,4,April,19,Tuesday,False
69739,3980,94,2021-06-20,21,2021,Q2,6,June,20,Sunday,True
69740,30045,6,2023-12-22,4,2023,Q4,12,December,22,Friday,False
69741,35164,26,2022-04-19,42,2022,Q2,4,April,19,Tuesday,False
69742,44247,39,2023-10-12,48,2023,Q4,10,October,12,Thursday,False
69743,26731,71,2023-12-09,11,2023,Q4,12,December,9,Saturday,True
69744,4567,38,2022-10-10,46,2022,Q4,10,October,10,Monday,False
69745,47268,40,2020-08-16,7,2020,Q3,8,August,16,Sunday,True
69746,48220,75,2020-12-12,23,2020,Q4,12,December,12,Saturday,True
69747,20468,10,2023-08-09,20,2023,Q3,8,August,9,Wednesday,False
69748,14349,13,2020-07-19,32,2020,Q3,7,July,19,Sunday,True
69749,40782,85,2020-02-18,2,2020,Q1,2,February,18,Tuesday,False
69750,27392,30,2022-10-15,13,2022,Q4,10,October,15,Saturday,True
69751,26167,5,2020-02-15,32,2020,Q1,2,February,15,Saturday,True
69752,16489,29,2023-05-03,18,2023,Q2,5,May,3,Wednesday,False
69753,35655,47,2022-09-14,44,2022,Q3,9,September,14,Wednesday,False
69754,39000,21,2023-03-21,1,2023,Q1,3,March,21,Tuesday,False
69755,9320,89,2020-05-18,22,2020,Q2,5,May,18,Monday,False
69756,36561,70,2023-07-02,4,2023,Q3,7,July,2,Sunday,True
69757,19037,92,2021-09-05,21,2021,Q3,9,September,5,Sunday,True
69758,4234,69,2023-03-07,49,2023,Q1,3,March,7,Tuesday,False
69759,30624,5,2022-05-30,12,2022,Q2,5,May,30,Monday,False
69760,1709,39,2023-01-13,1,2023,Q1,1,January,13,Friday,False
69761,19913,12,2022-12-29,12,2022,Q4,12,December,29,Thursday,False
69762,30005,61,2020-02-15,11,2020,Q1,2,February,15,Saturday,True
69763,33360,71,2021-05-10,50,2021,Q2,5,May,10,Monday,False
69764,21016,51,2021-04-10,20,2021,Q2,4,April,10,Saturday,True
69765,42785,64,2021-11-30,28,2021,Q4,11,November,30,Tuesday,False
69766,3981,63,2023-05-30,45,2023,Q2,5,May,30,Tuesday,False
69767,38416,92,2023-02-18,21,2023,Q1,2,February,18,Saturday,True
69768,16646,95,2021-12-22,46,2021,Q4,12,December,22,Wednesday,False
69769,17505,55,2020-04-09,41,2020,Q2,4,April,9,Thursday,False
69770,40541,21,2021-11-10,13,2021,Q4,11,November,10,Wednesday,False
69771,26433,45,2023-09-03,1,2023,Q3,9,September,3,Sunday,True
69772,43316,95,2021-06-28,18,2021,Q2,6,June,28,Monday,False
69773,46215,91,2020-10-29,1,2020,Q4,10,October,29,Thursday,False
69774,8904,79,2020-06-06,46,2020,Q2,6,June,6,Saturday,True
69775,7619,57,2021-11-21,14,2021,Q4,11,November,21,Sunday,True
69776,6308,5,2023-04-06,39,2023,Q2,4,April,6,Thursday,False
69777,47454,90,2022-09-24,27,2022,Q3,9,September,24,Saturday,True
69778,20918,79,2023-09-18,38,2023,Q3,9,September,18,Monday,False
69779,35435,70,2023-11-08,1,2023,Q4,11,November,8,Wednesday,False
69780,39607,34,2023-01-28,26,2023,Q1,1,January,28,Saturday,True
69781,24731,59,2021-02-25,30,2021,Q1,2,February,25,Thursday,False
69782,2446,69,2020-03-12,8,2020,Q1,3,March,12,Thursday,False
69783,42506,42,2022-03-23,14,2022,Q1,3,March,23,Wednesday,False
69784,31526,8,2023-10-02,15,2023,Q4,10,October,2,Monday,False
69785,40359,42,2023-08-20,38,2023,Q3,8,August,20,Sunday,True
69786,21640,39,2022-03-25,41,2022,Q1,3,March,25,Friday,False
69787,30947,14,2020-11-12,20,2020,Q4,11,November,12,Thursday,False
69788,28485,42,2020-09-26,26,2020,Q3,9,September,26,Saturday,True
69789,37726,5,2021-06-15,32,2021,Q2,6,June,15,Tuesday,False
69790,17960,92,2020-08-08,26,2020,Q3,8,August,8,Saturday,True
69791,41753,73,2020-09-07,10,2020,Q3,9,September,7,Monday,False
69792,4939,97,2020-11-18,19,2020,Q4,11,November,18,Wednesday,False
69793,18940,4,2020-10-29,44,2020,Q4,10,October,29,Thursday,False
69794,44494,21,2020-02-28,40,2020,Q1,2,February,28,Friday,False
69795,34794,58,2020-01-05,12,2020,Q1,1,January,5,Sunday,True
69796,46359,56,2021-02-19,2,2021,Q1,2,February,19,Friday,False
69797,12574,9,2020-02-09,21,2020,Q1,2,February,9,Sunday,True
69798,39663,81,2021-03-30,5,2021,Q1,3,March,30,Tuesday,False
69799,49695,54,2023-11-07,7,2023,Q4,11,November,7,Tuesday,False
69800,16257,43,2021-05-27,50,2021,Q2,5,May,27,Thursday,False
69801,45586,73,2020-06-18,16,2020,Q2,6,June,18,Thursday,False
69802,16417,87,2022-09-25,10,2022,Q3,9,September,25,Sunday,True
69803,48337,69,2020-08-22,5,2020,Q3,8,August,22,Saturday,True
69804,16578,34,2021-12-21,10,2021,Q4,12,December,21,Tuesday,False
69805,15384,45,2022-05-09,6,2022,Q2,5,May,9,Monday,False
69806,12755,62,2021-03-08,12,2021,Q1,3,March,8,Monday,False
69807,44995,55,2022-01-27,8,2022,Q1,1,January,27,Thursday,False
69808,20370,55,2020-07-04,40,2020,Q3,7,July,4,Saturday,True
69809,23258,52,2023-05-24,45,2023,Q2,5,May,24,Wednesday,False
69810,44635,3,2022-10-19,23,2022,Q4,10,October,19,Wednesday,False
69811,33057,51,2023-06-10,33,2023,Q2,6,June,10,Saturday,True
69812,15615,50,2022-05-18,20,2022,Q2,5,May,18,Wednesday,False
69813,49833,75,2023-02-12,31,2023,Q1,2,February,12,Sunday,True
69814,11232,9,2020-04-07,43,2020,Q2,4,April,7,Tuesday,False
69815,46646,100,2022-02-06,32,2022,Q1,2,February,6,Sunday,True
69816,3723,82,2021-05-29,26,2021,Q2,5,May,29,Saturday,True
69817,22268,97,2023-12-21,39,2023,Q4,12,December,21,Thursday,False
69818,47582,18,2023-07-16,1,2023,Q3,7,July,16,Sunday,True
69819,15071,90,2020-11-25,45,2020,Q4,11,November,25,Wednesday,False
69820,6098,12,2023-01-30,20,2023,Q1,1,January,30,Monday,False
69821,24798,21,2022-03-05,29,2022,Q1,3,March,5,Saturday,True
69822,27401,70,2021-01-25,14,2021,Q1,1,January,25,Monday,False
69823,40221,89,2022-12-05,6,2022,Q4,12,December,5,Monday,False
69824,8403,32,2020-10-07,26,2020,Q4,10,October,7,Wednesday,False
69825,45261,78,2020-08-12,23,2020,Q3,8,August,12,Wednesday,False
69826,28817,52,2021-11-10,45,2021,Q4,11,November,10,Wednesday,False
69827,38375,7,2021-02-04,20,2021,Q1,2,February,4,Thursday,False
69828,19076,11,2022-06-03,6,2022,Q2,6,June,3,Friday,False
69829,15175,56,2021-11-15,11,2021,Q4,11,November,15,Monday,False
69830,27894,90,2023-08-31,17,2023,Q3,8,August,31,Thursday,False
69831,1256,97,2023-12-15,23,2023,Q4,12,December,15,Friday,False
69832,27819,98,2023-12-04,36,2023,Q4,12,December,4,Monday,False
69833,33715,64,2021-02-24,4,2021,Q1,2,February,24,Wednesday,False
69834,11948,17,2022-06-27,26,2022,Q2,6,June,27,Monday,False
69835,15316,24,2021-04-18,38,2021,Q2,4,April,18,Sunday,True
69836,20414,16,2020-07-06,18,2020,Q3,7,July,6,Monday,False
69837,28703,98,2022-09-29,23,2022,Q3,9,September,29,Thursday,False
69838,6908,64,2023-01-24,1,2023,Q1,1,January,24,Tuesday,False
69839,13163,77,2021-11-27,40,2021,Q4,11,November,27,Saturday,True
69840,45374,71,2020-08-05,38,2020,Q3,8,August,5,Wednesday,False
69841,23534,73,2020-12-11,34,2020,Q4,12,December,11,Friday,False
69842,41750,11,2022-05-21,45,2022,Q2,5,May,21,Saturday,True
69843,19944,43,2022-06-19,44,2022,Q2,6,June,19,Sunday,True
69844,18154,39,2022-09-13,17,2022,Q3,9,September,13,Tuesday,False
69845,8143,7,2022-07-03,1,2022,Q3,7,July,3,Sunday,True
69846,16079,5,2021-03-10,46,2021,Q1,3,March,10,Wednesday,False
69847,28867,16,2023-05-18,20,2023,Q2,5,May,18,Thursday,False
69848,6368,100,2022-12-30,45,2022,Q4,12,December,30,Friday,False
69849,40611,14,2020-10-12,17,2020,Q4,10,October,12,Monday,False
69850,22309,28,2021-12-29,2,2021,Q4,12,December,29,Wednesday,False
69851,5435,65,2021-12-17,28,2021,Q4,12,December,17,Friday,False
69852,16635,31,2023-02-06,28,2023,Q1,2,February,6,Monday,False
69853,40352,12,2022-01-20,22,2022,Q1,1,January,20,Thursday,False
69854,5073,58,2021-03-15,43,2021,Q1,3,March,15,Monday,False
69855,49092,19,2021-04-17,49,2021,Q2,4,April,17,Saturday,True
69856,2031,79,2020-02-25,45,2020,Q1,2,February,25,Tuesday,False
69857,43767,19,2020-03-18,38,2020,Q1,3,March,18,Wednesday,False
69858,29497,30,2020-12-23,19,2020,Q4,12,December,23,Wednesday,False
69859,36311,27,2022-11-10,44,2022,Q4,11,November,10,Thursday,False
69860,20260,54,2023-03-19,44,2023,Q1,3,March,19,Sunday,True
69861,11376,63,2022-03-31,28,2022,Q1,3,March,31,Thursday,False
69862,20708,84,2021-02-04,18,2021,Q1,2,February,4,Thursday,False
69863,34301,40,2023-12-31,15,2023,Q4,12,December,31,Sunday,True
69864,39751,15,2023-02-08,47,2023,Q1,2,February,8,Wednesday,False
69865,45530,60,2023-03-08,48,2023,Q1,3,March,8,Wednesday,False
69866,31908,6,2023-09-23,16,2023,Q3,9,September,23,Saturday,True
69867,15245,86,2020-09-16,44,2020,Q3,9,September,16,Wednesday,False
69868,30141,28,2022-09-29,18,2022,Q3,9,September,29,Thursday,False
69869,25037,93,2022-10-14,7,2022,Q4,10,October,14,Friday,False
69870,24645,4,2022-09-07,20,2022,Q3,9,September,7,Wednesday,False
69871,39862,69,2020-11-26,49,2020,Q4,11,November,26,Thursday,False
69872,9878,72,2021-06-16,49,2021,Q2,6,June,16,Wednesday,False
69873,2679,25,2021-02-07,32,2021,Q1,2,February,7,Sunday,True
69874,3287,100,2022-06-05,10,2022,Q2,6,June,5,Sunday,True
69875,31851,83,2021-02-22,22,2021,Q1,2,February,22,Monday,False
69876,16955,30,2020-07-22,31,2020,Q3,7,July,22,Wednesday,False
69877,7260,59,2022-01-21,39,2022,Q1,1,January,21,Friday,False
69878,46984,17,2021-09-09,33,2021,Q3,9,September,9,Thursday,False
69879,27694,69,2021-02-01,7,2021,Q1,2,February,1,Monday,False
69880,41780,34,2020-03-02,14,2020,Q1,3,March,2,Monday,False
69881,30666,20,2020-09-03,29,2020,Q3,9,September,3,Thursday,False
69882,6989,46,2023-10-06,23,2023,Q4,10,October,6,Friday,False
69883,39703,3,2022-01-23,49,2022,Q1,1,January,23,Sunday,True
69884,23096,94,2020-12-23,30,2020,Q4,12,December,23,Wednesday,False
69885,5138,84,2023-07-04,2,2023,Q3,7,July,4,Tuesday,False
69886,12446,98,2020-01-10,39,2020,Q1,1,January,10,Friday,False
69887,11049,87,2020-11-23,33,2020,Q4,11,November,23,Monday,False
69888,11180,82,2020-02-24,38,2020,Q1,2,February,24,Monday,False
69889,11295,16,2022-06-17,10,2022,Q2,6,June,17,Friday,False
69890,45908,40,2022-07-03,39,2022,Q3,7,July,3,Sunday,True
69891,15579,2,2021-03-09,31,2021,Q1,3,March,9,Tuesday,False
69892,10305,80,2023-05-17,9,2023,Q2,5,May,17,Wednesday,False
69893,15176,76,2023-10-02,31,2023,Q4,10,October,2,Monday,False
69894,21319,4,2022-01-14,21,2022,Q1,1,January,14,Friday,False
69895,15151,97,2023-12-26,47,2023,Q4,12,December,26,Tuesday,False
69896,45264,93,2022-10-23,42,2022,Q4,10,October,23,Sunday,True
69897,20972,9,2023-04-27,11,2023,Q2,4,April,27,Thursday,False
69898,32906,65,2020-03-21,25,2020,Q1,3,March,21,Saturday,True
69899,23340,87,2022-12-24,40,2022,Q4,12,December,24,Saturday,True
69900,11153,29,2022-10-15,24,2022,Q4,10,October,15,Saturday,True
69901,32249,74,2020-01-25,36,2020,Q1,1,January,25,Saturday,True
69902,6065,12,2023-03-30,36,2023,Q1,3,March,30,Thursday,False
69903,353,57,2020-01-05,19,2020,Q1,1,January,5,Sunday,True
69904,3770,36,2023-04-19,34,2023,Q2,4,April,19,Wednesday,False
69905,45175,4,2023-06-25,46,2023,Q2,6,June,25,Sunday,True
69906,13447,99,2023-07-29,13,2023,Q3,7,July,29,Saturday,True
69907,2080,88,2023-08-16,38,2023,Q3,8,August,16,Wednesday,False
69908,42521,64,2021-11-29,19,2021,Q4,11,November,29,Monday,False
69909,45519,90,2023-08-04,48,2023,Q3,8,August,4,Friday,False
69910,30744,54,2022-07-02,36,2022,Q3,7,July,2,Saturday,True
69911,42977,99,2023-03-02,7,2023,Q1,3,March,2,Thursday,False
69912,11483,60,2022-11-22,32,2022,Q4,11,November,22,Tuesday,False
69913,26332,24,2020-05-16,25,2020,Q2,5,May,16,Saturday,True
69914,46581,76,2023-09-18,28,2023,Q3,9,September,18,Monday,False
69915,15232,47,2021-11-29,19,2021,Q4,11,November,29,Monday,False
69916,11273,12,2023-05-26,34,2023,Q2,5,May,26,Friday,False
69917,10347,66,2023-10-31,18,2023,Q4,10,October,31,Tuesday,False
69918,22439,52,2021-07-20,48,2021,Q3,7,July,20,Tuesday,False
69919,22585,32,2022-12-03,5,2022,Q4,12,December,3,Saturday,True
69920,47732,94,2022-03-07,46,2022,Q1,3,March,7,Monday,False
69921,35369,88,2022-06-28,20,2022,Q2,6,June,28,Tuesday,False
69922,277,45,2022-01-15,11,2022,Q1,1,January,15,Saturday,True
69923,35687,1,2023-03-30,24,2023,Q1,3,March,30,Thursday,False
69924,10687,82,2021-01-10,13,2021,Q1,1,January,10,Sunday,True
69925,41683,82,2020-11-16,32,2020,Q4,11,November,16,Monday,False
69926,6162,75,2023-04-10,15,2023,Q2,4,April,10,Monday,False
69927,40037,59,2020-10-12,44,2020,Q4,10,October,12,Monday,False
69928,1412,7,2022-09-22,41,2022,Q3,9,September,22,Thursday,False
69929,9002,95,2021-03-16,50,2021,Q1,3,March,16,Tuesday,False
69930,5274,2,2022-10-15,11,2022,Q4,10,October,15,Saturday,True
69931,6624,14,2020-10-13,29,2020,Q4,10,October,13,Tuesday,False
69932,4308,96,2020-09-16,13,2020,Q3,9,September,16,Wednesday,False
69933,638,3,2022-04-04,7,2022,Q2,4,April,4,Monday,False
69934,24084,73,2020-01-23,18,2020,Q1,1,January,23,Thursday,False
69935,30037,42,2022-03-05,5,2022,Q1,3,March,5,Saturday,True
69936,46739,82,2023-04-26,47,2023,Q2,4,April,26,Wednesday,False
69937,31114,86,2023-04-07,19,2023,Q2,4,April,7,Friday,False
69938,39970,13,2022-04-25,15,2022,Q2,4,April,25,Monday,False
69939,47986,64,2021-05-16,1,2021,Q2,5,May,16,Sunday,True
69940,43497,97,2021-03-10,13,2021,Q1,3,March,10,Wednesday,False
69941,41323,55,2020-09-06,9,2020,Q3,9,September,6,Sunday,True
69942,44636,98,2022-06-27,15,2022,Q2,6,June,27,Monday,False
69943,27998,17,2022-01-24,37,2022,Q1,1,January,24,Monday,False
69944,28374,35,2021-06-05,5,2021,Q2,6,June,5,Saturday,True
69945,35983,98,2021-12-30,29,2021,Q4,12,December,30,Thursday,False
69946,22845,17,2021-12-11,42,2021,Q4,12,December,11,Saturday,True
69947,12856,88,2023-02-07,36,2023,Q1,2,February,7,Tuesday,False
69948,15361,38,2020-03-12,5,2020,Q1,3,March,12,Thursday,False
69949,8793,7,2020-10-07,47,2020,Q4,10,October,7,Wednesday,False
69950,48325,95,2020-12-14,2,2020,Q4,12,December,14,Monday,False
69951,27871,48,2020-10-09,31,2020,Q4,10,October,9,Friday,False
69952,3289,97,2022-07-21,46,2022,Q3,7,July,21,Thursday,False
69953,14342,48,2021-02-14,29,2021,Q1,2,February,14,Sunday,True
69954,15284,86,2020-06-02,24,2020,Q2,6,June,2,Tuesday,False
69955,43651,25,2022-10-24,40,2022,Q4,10,October,24,Monday,False
69956,49959,77,2022-02-05,25,2022,Q1,2,February,5,Saturday,True
69957,21674,56,2020-11-07,23,2020,Q4,11,November,7,Saturday,True
69958,48865,79,2020-08-22,4,2020,Q3,8,August,22,Saturday,True
69959,40442,2,2020-01-07,31,2020,Q1,1,January,7,Tuesday,False
69960,40419,64,2020-05-08,15,2020,Q2,5,May,8,Friday,False
69961,38895,1,2020-11-27,37,2020,Q4,11,November,27,Friday,False
69962,4206,40,2021-06-13,44,2021,Q2,6,June,13,Sunday,True
69963,25056,21,2020-10-23,47,2020,Q4,10,October,23,Friday,False
69964,34005,85,2021-04-17,9,2021,Q2,4,April,17,Saturday,True
69965,24015,72,2022-08-08,41,2022,Q3,8,August,8,Monday,False
69966,42753,77,2021-11-08,28,2021,Q4,11,November,8,Monday,False
69967,16559,45,2023-02-15,44,2023,Q1,2,February,15,Wednesday,False
69968,39936,85,2021-04-22,14,2021,Q2,4,April,22,Thursday,False
69969,12276,76,2020-12-15,12,2020,Q4,12,December,15,Tuesday,False
69970,33777,77,2021-04-28,1,2021,Q2,4,April,28,Wednesday,False
69971,33723,42,2020-07-25,37,2020,Q3,7,July,25,Saturday,True
69972,12540,35,2022-08-26,9,2022,Q3,8,August,26,Friday,False
69973,6913,83,2020-04-18,50,2020,Q2,4,April,18,Saturday,True
69974,34482,29,2020-07-30,50,2020,Q3,7,July,30,Thursday,False
69975,18367,51,2022-09-16,42,2022,Q3,9,September,16,Friday,False
69976,46339,63,2023-06-19,49,2023,Q2,6,June,19,Monday,False
69977,14256,77,2021-08-22,5,2021,Q3,8,August,22,Sunday,True
69978,23139,56,2022-12-25,36,2022,Q4,12,December,25,Sunday,True
69979,1882,11,2022-10-17,47,2022,Q4,10,October,17,Monday,False
69980,48541,50,2022-06-06,48,2022,Q2,6,June,6,Monday,False
69981,10125,74,2023-05-15,24,2023,Q2,5,May,15,Monday,False
69982,29738,36,2022-01-24,6,2022,Q1,1,January,24,Monday,False
69983,20877,51,2022-04-24,44,2022,Q2,4,April,24,Sunday,True
69984,27851,58,2023-04-04,22,2023,Q2,4,April,4,Tuesday,False
69985,23844,2,2021-01-19,36,2021,Q1,1,January,19,Tuesday,False
69986,27650,31,2020-06-25,27,2020,Q2,6,June,25,Thursday,False
69987,9491,47,2023-05-01,3,2023,Q2,5,May,1,Monday,False
69988,18303,13,2022-04-02,21,2022,Q2,4,April,2,Saturday,True
69989,11364,79,2022-07-11,34,2022,Q3,7,July,11,Monday,False
69990,49171,85,2023-06-29,3,2023,Q2,6,June,29,Thursday,False
69991,29272,17,2023-08-06,22,2023,Q3,8,August,6,Sunday,True
69992,27403,14,2023-03-25,50,2023,Q1,3,March,25,Saturday,True
69993,17325,81,2022-11-09,14,2022,Q4,11,November,9,Wednesday,False
69994,31103,94,2023-12-03,25,2023,Q4,12,December,3,Sunday,True
69995,45676,73,2022-04-02,12,2022,Q2,4,April,2,Saturday,True
69996,32342,99,2022-04-20,8,2022,Q2,4,April,20,Wednesday,False
69997,6564,97,2022-08-30,38,2022,Q3,8,August,30,Tuesday,False
69998,12404,23,2020-06-16,17,2020,Q2,6,June,16,Tuesday,False
69999,15351,22,2023-01-13,35,2023,Q1,1,January,13,Friday,False
70000,24336,79,2023-08-07,48,2023,Q3,8,August,7,Monday,False
70001,37996,19,2021-10-14,13,2021,Q4,10,October,14,Thursday,False
70002,23102,27,2021-08-11,48,2021,Q3,8,August,11,Wednesday,False
70003,48432,28,2021-07-13,17,2021,Q3,7,July,13,Tuesday,False
70004,41963,91,2021-04-17,16,2021,Q2,4,April,17,Saturday,True
70005,9078,69,2023-10-08,19,2023,Q4,10,October,8,Sunday,True
70006,14604,36,2021-01-18,36,2021,Q1,1,January,18,Monday,False
70007,11922,12,2021-07-09,28,2021,Q3,7,July,9,Friday,False
70008,40879,64,2023-06-11,24,2023,Q2,6,June,11,Sunday,True
70009,37265,95,2020-04-21,31,2020,Q2,4,April,21,Tuesday,False
70010,14568,18,2023-07-28,3,2023,Q3,7,July,28,Friday,False
70011,4026,7,2021-03-18,30,2021,Q1,3,March,18,Thursday,False
70012,16049,10,2022-07-19,6,2022,Q3,7,July,19,Tuesday,False
70013,40015,100,2021-04-13,33,2021,Q2,4,April,13,Tuesday,False
70014,12195,27,2020-12-04,34,2020,Q4,12,December,4,Friday,False
70015,14902,21,2020-10-24,44,2020,Q4,10,October,24,Saturday,True
70016,39880,21,2022-01-31,21,2022,Q1,1,January,31,Monday,False
70017,16747,93,2020-06-30,13,2020,Q2,6,June,30,Tuesday,False
70018,42121,84,2021-01-31,25,2021,Q1,1,January,31,Sunday,True
70019,34628,70,2023-08-21,9,2023,Q3,8,August,21,Monday,False
70020,30895,45,2020-05-11,17,2020,Q2,5,May,11,Monday,False
70021,30208,100,2022-09-04,5,2022,Q3,9,September,4,Sunday,True
70022,33251,66,2022-02-03,48,2022,Q1,2,February,3,Thursday,False
70023,39449,70,2020-04-14,21,2020,Q2,4,April,14,Tuesday,False
70024,5192,10,2023-12-20,40,2023,Q4,12,December,20,Wednesday,False
70025,24881,89,2021-02-21,50,2021,Q1,2,February,21,Sunday,True
70026,276,7,2020-12-21,48,2020,Q4,12,December,21,Monday,False
70027,21426,59,2023-07-27,19,2023,Q3,7,July,27,Thursday,False
70028,11493,32,2020-03-19,10,2020,Q1,3,March,19,Thursday,False
70029,22129,4,2021-01-25,13,2021,Q1,1,January,25,Monday,False
70030,48145,38,2020-11-06,12,2020,Q4,11,November,6,Friday,False
70031,10079,87,2021-10-09,30,2021,Q4,10,October,9,Saturday,True
70032,27335,78,2021-10-09,29,2021,Q4,10,October,9,Saturday,True
70033,24873,34,2021-12-18,16,2021,Q4,12,December,18,Saturday,True
70034,44344,19,2022-03-13,16,2022,Q1,3,March,13,Sunday,True
70035,21288,21,2020-06-21,5,2020,Q2,6,June,21,Sunday,True
70036,14352,75,2022-10-14,26,2022,Q4,10,October,14,Friday,False
70037,48767,82,2022-12-28,29,2022,Q4,12,December,28,Wednesday,False
70038,47482,25,2022-04-24,22,2022,Q2,4,April,24,Sunday,True
70039,41014,66,2021-03-06,17,2021,Q1,3,March,6,Saturday,True
70040,16889,92,2021-06-09,40,2021,Q2,6,June,9,Wednesday,False
70041,10020,36,2020-04-13,41,2020,Q2,4,April,13,Monday,False
70042,10829,90,2020-07-13,16,2020,Q3,7,July,13,Monday,False
70043,4976,87,2023-04-01,6,2023,Q2,4,April,1,Saturday,True
70044,32899,13,2020-05-16,49,2020,Q2,5,May,16,Saturday,True
70045,13702,67,2022-10-30,18,2022,Q4,10,October,30,Sunday,True
70046,23738,77,2023-11-15,37,2023,Q4,11,November,15,Wednesday,False
70047,23714,58,2022-12-25,13,2022,Q4,12,December,25,Sunday,True
70048,12480,73,2020-11-11,29,2020,Q4,11,November,11,Wednesday,False
70049,7386,96,2020-08-25,46,2020,Q3,8,August,25,Tuesday,False
70050,43584,11,2021-03-17,9,2021,Q1,3,March,17,Wednesday,False
70051,16600,16,2023-01-24,6,2023,Q1,1,January,24,Tuesday,False
70052,34407,50,2023-05-15,41,2023,Q2,5,May,15,Monday,False
70053,20047,79,2020-01-23,42,2020,Q1,1,January,23,Thursday,False
70054,32710,90,2020-03-17,38,2020,Q1,3,March,17,Tuesday,False
70055,11297,56,2023-01-12,5,2023,Q1,1,January,12,Thursday,False
70056,36209,96,2020-05-09,12,2020,Q2,5,May,9,Saturday,True
70057,17415,40,2021-08-06,16,2021,Q3,8,August,6,Friday,False
70058,45805,19,2022-06-25,22,2022,Q2,6,June,25,Saturday,True
70059,9156,99,2020-01-22,13,2020,Q1,1,January,22,Wednesday,False
